	identifier	file	clip	clip_soft	scale	sum_stat	strand_pair	description
6990	ENCFF233HOM-	/home/drk/tillage/datasets/human/rna/encode/ENCSR563VMC/summary/coverage-.w5	768	384	0.3	sum_sqrt	6989	RNA:psoas muscle tissue female adult (61 years)
6991	ENCFF047ADC	/home/drk/tillage/datasets/human/rna/encode/ENCSR563ZWI/summary/coverage.w5	768	384	0.3	sum_sqrt	6991	RNA:K562 treated with 10 nM Bortezomib for 4 hours
6992	ENCFF637ANZ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR568YRP/summary/coverage+.w5	768	384	0.3	sum_sqrt	6993	RNA:SJCRH30
6993	ENCFF637ANZ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR568YRP/summary/coverage-.w5	768	384	0.3	sum_sqrt	6992	RNA:SJCRH30
6994	ENCFF218MMR+	/home/drk/tillage/datasets/human/rna/encode/ENCSR569JKX/summary/coverage+.w5	768	384	0.3	sum_sqrt	6995	RNA:SK-N-DZ cytosolic fraction
6995	ENCFF218MMR-	/home/drk/tillage/datasets/human/rna/encode/ENCSR569JKX/summary/coverage-.w5	768	384	0.3	sum_sqrt	6994	RNA:SK-N-DZ cytosolic fraction
6996	ENCFF898IHN+	/home/drk/tillage/datasets/human/rna/encode/ENCSR571BML/summary/coverage+.w5	768	384	0.3	sum_sqrt	6997	RNA:pancreas tissue female adult (30 years)
6997	ENCFF898IHN-	/home/drk/tillage/datasets/human/rna/encode/ENCSR571BML/summary/coverage-.w5	768	384	0.3	sum_sqrt	6996	RNA:pancreas tissue female adult (30 years)
6998	ENCFF212QRL	/home/drk/tillage/datasets/human/rna/encode/ENCSR571IUW/summary/coverage.w5	768	384	0.3	sum_sqrt	6998	RNA:stomach tissue female embryo (110 days)
6999	ENCFF025THJ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR571RXE/summary/coverage+.w5	768	384	0.3	sum_sqrt	7000	RNA:right atrium auricular region tissue female adult (53 years)
7000	ENCFF025THJ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR571RXE/summary/coverage-.w5	768	384	0.3	sum_sqrt	6999	RNA:right atrium auricular region tissue female adult (53 years)
7001	ENCFF231VPQ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR572EET/summary/coverage+.w5	768	384	0.3	sum_sqrt	7002	RNA:neuronal stem cell originated from H1
7002	ENCFF231VPQ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR572EET/summary/coverage-.w5	768	384	0.3	sum_sqrt	7001	RNA:neuronal stem cell originated from H1
7003	ENCFF387SJN	/home/drk/tillage/datasets/human/rna/encode/ENCSR572FXC/summary/coverage.w5	768	384	0.3	sum_sqrt	7003	RNA:left lung tissue male embryo (105 days)
7004	ENCFF462KBX+	/home/drk/tillage/datasets/human/rna/encode/ENCSR574PFY/summary/coverage+.w5	768	384	0.3	sum_sqrt	7005	RNA:psoas muscle tissue female adult (41 years)
7005	ENCFF462KBX-	/home/drk/tillage/datasets/human/rna/encode/ENCSR574PFY/summary/coverage-.w5	768	384	0.3	sum_sqrt	7004	RNA:psoas muscle tissue female adult (41 years)
7006	ENCFF254PWG	/home/drk/tillage/datasets/human/rna/encode/ENCSR575OHC/summary/coverage.w5	768	384	0.3	sum_sqrt	7006	RNA:muscle of arm tissue male embryo (120 days)
7007	ENCFF470VWE	/home/drk/tillage/datasets/human/rna/encode/ENCSR576UKA/summary/coverage.w5	768	384	0.3	sum_sqrt	7007	RNA:muscle of back tissue male embryo (97 days)
7008	ENCFF788FRD+	/home/drk/tillage/datasets/human/rna/encode/ENCSR579BDN/summary/coverage+.w5	768	384	0.3	sum_sqrt	7009	RNA:pancreas tissue female adult (41 years)
7009	ENCFF788FRD-	/home/drk/tillage/datasets/human/rna/encode/ENCSR579BDN/summary/coverage-.w5	768	384	0.3	sum_sqrt	7008	RNA:pancreas tissue female adult (41 years)
7010	ENCFF228AHT+	/home/drk/tillage/datasets/human/rna/encode/ENCSR580GSX/summary/coverage+.w5	768	384	0.3	sum_sqrt	7011	RNA:A172
7011	ENCFF228AHT-	/home/drk/tillage/datasets/human/rna/encode/ENCSR580GSX/summary/coverage-.w5	768	384	0.3	sum_sqrt	7010	RNA:A172
7012	ENCFF591XND+	/home/drk/tillage/datasets/human/rna/encode/ENCSR584JXD/summary/coverage+.w5	768	384	0.3	sum_sqrt	7013	RNA:Caki2
7013	ENCFF591XND-	/home/drk/tillage/datasets/human/rna/encode/ENCSR584JXD/summary/coverage-.w5	768	384	0.3	sum_sqrt	7012	RNA:Caki2
7014	ENCFF201RLE	/home/drk/tillage/datasets/human/rna/encode/ENCSR585DJN/summary/coverage.w5	768	384	0.3	sum_sqrt	7014	RNA:with multiple sclerosis; naive thymus-derived CD8-positive, alpha-beta T cell
7015	ENCFF304TWT+	/home/drk/tillage/datasets/human/rna/encode/ENCSR586SEE/summary/coverage+.w5	768	384	0.3	sum_sqrt	7016	RNA:NCI-H460 cytosolic fraction
7016	ENCFF304TWT-	/home/drk/tillage/datasets/human/rna/encode/ENCSR586SEE/summary/coverage-.w5	768	384	0.3	sum_sqrt	7015	RNA:NCI-H460 cytosolic fraction
7017	ENCFF731FYT+	/home/drk/tillage/datasets/human/rna/encode/ENCSR586SYA/summary/coverage+.w5	768	384	0.3	sum_sqrt	7018	RNA:body of pancreas tissue female adult (53 years)
7018	ENCFF731FYT-	/home/drk/tillage/datasets/human/rna/encode/ENCSR586SYA/summary/coverage-.w5	768	384	0.3	sum_sqrt	7017	RNA:body of pancreas tissue female adult (53 years)
7019	ENCFF520RFL+	/home/drk/tillage/datasets/human/rna/encode/ENCSR588EJX/summary/coverage+.w5	768	384	0.3	sum_sqrt	7020	RNA:H1
7020	ENCFF520RFL-	/home/drk/tillage/datasets/human/rna/encode/ENCSR588EJX/summary/coverage-.w5	768	384	0.3	sum_sqrt	7019	RNA:H1
7021	ENCFF568PWV	/home/drk/tillage/datasets/human/rna/encode/ENCSR588TSF/summary/coverage.w5	768	384	0.3	sum_sqrt	7021	RNA:CD4-positive, alpha-beta memory T cell
7022	ENCFF034RBU+	/home/drk/tillage/datasets/human/rna/encode/ENCSR589EBT/summary/coverage+.w5	768	384	0.3	sum_sqrt	7023	RNA:upper lobe of left lung tissue female adult (61 years)
7023	ENCFF034RBU-	/home/drk/tillage/datasets/human/rna/encode/ENCSR589EBT/summary/coverage-.w5	768	384	0.3	sum_sqrt	7022	RNA:upper lobe of left lung tissue female adult (61 years)
7024	ENCFF426JDT	/home/drk/tillage/datasets/human/rna/encode/ENCSR592EZK/summary/coverage.w5	768	384	0.3	sum_sqrt	7024	RNA:left lung tissue female embryo (98 days)
7025	ENCFF086SRN+	/home/drk/tillage/datasets/human/rna/encode/ENCSR593AMV/summary/coverage+.w5	768	384	0.3	sum_sqrt	7026	RNA:ectodermal cell originated from HUES64
7026	ENCFF086SRN-	/home/drk/tillage/datasets/human/rna/encode/ENCSR593AMV/summary/coverage-.w5	768	384	0.3	sum_sqrt	7025	RNA:ectodermal cell originated from HUES64
7027	ENCFF827UHC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR593MZL/summary/coverage+.w5	768	384	0.3	sum_sqrt	7028	RNA:stimulated activated CD4-positive, alpha-beta T cell male adult (20 years) treated with 10 ng/mL Interleukin-2, anti-CD3 and anti-CD28 coated beads
7028	ENCFF827UHC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR593MZL/summary/coverage-.w5	768	384	0.3	sum_sqrt	7027	RNA:stimulated activated CD4-positive, alpha-beta T cell male adult (20 years) treated with 10 ng/mL Interleukin-2, anti-CD3 and anti-CD28 coated beads
7029	ENCFF199MXA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR594NJP/summary/coverage+.w5	768	384	0.3	sum_sqrt	7030	RNA:K562 insoluble cytoplasmic fraction
7030	ENCFF199MXA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR594NJP/summary/coverage-.w5	768	384	0.3	sum_sqrt	7029	RNA:K562 insoluble cytoplasmic fraction
7031	ENCFF694EBG	/home/drk/tillage/datasets/human/rna/encode/ENCSR595YCU/summary/coverage.w5	768	384	0.3	sum_sqrt	7031	RNA:excitatory neuron genetically modified (insertion) using TALEN inserting M. musculus Neurog2 originated from WTC11
7032	ENCFF407ZDP+	/home/drk/tillage/datasets/human/rna/encode/ENCSR596ACL/summary/coverage+.w5	768	384	0.3	sum_sqrt	7033	RNA:K562 membrane fraction
7033	ENCFF407ZDP-	/home/drk/tillage/datasets/human/rna/encode/ENCSR596ACL/summary/coverage-.w5	768	384	0.3	sum_sqrt	7032	RNA:K562 membrane fraction
7034	ENCFF018NXB	/home/drk/tillage/datasets/human/rna/encode/ENCSR596AQY/summary/coverage.w5	768	384	0.3	sum_sqrt	7034	RNA:naive thymus-derived CD4-positive, alpha-beta T cell
7035	ENCFF455CDH+	/home/drk/tillage/datasets/human/rna/encode/ENCSR596KAH/summary/coverage+.w5	768	384	0.3	sum_sqrt	7036	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)
7036	ENCFF455CDH-	/home/drk/tillage/datasets/human/rna/encode/ENCSR596KAH/summary/coverage-.w5	768	384	0.3	sum_sqrt	7035	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)
7037	ENCFF297NQG+	/home/drk/tillage/datasets/human/rna/encode/ENCSR598KJX/summary/coverage+.w5	768	384	0.3	sum_sqrt	7038	RNA:adrenal gland tissue male adult (34 years)
7038	ENCFF297NQG-	/home/drk/tillage/datasets/human/rna/encode/ENCSR598KJX/summary/coverage-.w5	768	384	0.3	sum_sqrt	7037	RNA:adrenal gland tissue male adult (34 years)
7039	ENCFF065NBH	/home/drk/tillage/datasets/human/rna/encode/ENCSR601DZY/summary/coverage.w5	768	384	0.3	sum_sqrt	7039	RNA:K562 treated with 1% DMSO for 12 hours
7040	ENCFF007ZBY+	/home/drk/tillage/datasets/human/rna/encode/ENCSR609NZM/summary/coverage+.w5	768	384	0.3	sum_sqrt	7041	RNA:gastrocnemius medialis tissue female adult (51 years)
7041	ENCFF007ZBY-	/home/drk/tillage/datasets/human/rna/encode/ENCSR609NZM/summary/coverage-.w5	768	384	0.3	sum_sqrt	7040	RNA:gastrocnemius medialis tissue female adult (51 years)
7042	ENCFF097CWH+	/home/drk/tillage/datasets/human/rna/encode/ENCSR612HYR/summary/coverage+.w5	768	384	0.3	sum_sqrt	7043	RNA:small intestine tissue female adult (30 years)
7043	ENCFF097CWH-	/home/drk/tillage/datasets/human/rna/encode/ENCSR612HYR/summary/coverage-.w5	768	384	0.3	sum_sqrt	7042	RNA:small intestine tissue female adult (30 years)
7044	ENCFF585HTZ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR615EEK/summary/coverage+.w5	768	384	0.3	sum_sqrt	7045	RNA:K562
7045	ENCFF585HTZ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR615EEK/summary/coverage-.w5	768	384	0.3	sum_sqrt	7044	RNA:K562
7046	ENCFF458QQU+	/home/drk/tillage/datasets/human/rna/encode/ENCSR618IQY/summary/coverage+.w5	768	384	0.3	sum_sqrt	7047	RNA:small intestine tissue male child (3 years)
7047	ENCFF458QQU-	/home/drk/tillage/datasets/human/rna/encode/ENCSR618IQY/summary/coverage-.w5	768	384	0.3	sum_sqrt	7046	RNA:small intestine tissue male child (3 years)
7048	ENCFF973BSN+	/home/drk/tillage/datasets/human/rna/encode/ENCSR620LQN/summary/coverage+.w5	768	384	0.3	sum_sqrt	7049	RNA:esophagus muscularis mucosa tissue female adult (51 years)
7049	ENCFF973BSN-	/home/drk/tillage/datasets/human/rna/encode/ENCSR620LQN/summary/coverage-.w5	768	384	0.3	sum_sqrt	7048	RNA:esophagus muscularis mucosa tissue female adult (51 years)
7050	ENCFF383RPD+	/home/drk/tillage/datasets/human/rna/encode/ENCSR620NSN/summary/coverage+.w5	768	384	0.3	sum_sqrt	7051	RNA:bronchus fibroblast of lung
7051	ENCFF383RPD-	/home/drk/tillage/datasets/human/rna/encode/ENCSR620NSN/summary/coverage-.w5	768	384	0.3	sum_sqrt	7050	RNA:bronchus fibroblast of lung
7052	ENCFF824QUG	/home/drk/tillage/datasets/human/rna/encode/ENCSR620ZNQ/summary/coverage.w5	768	384	0.3	sum_sqrt	7052	RNA:muscle of arm tissue female embryo (105 days)
7053	ENCFF592XZA	/home/drk/tillage/datasets/human/rna/encode/ENCSR621FYE/summary/coverage.w5	768	384	0.3	sum_sqrt	7053	RNA:small intestine tissue male embryo (115 days)
7054	ENCFF733JPK+	/home/drk/tillage/datasets/human/rna/encode/ENCSR621PZI/summary/coverage+.w5	768	384	0.3	sum_sqrt	7055	RNA:spleen tissue female adult (41 years)
7055	ENCFF733JPK-	/home/drk/tillage/datasets/human/rna/encode/ENCSR621PZI/summary/coverage-.w5	768	384	0.3	sum_sqrt	7054	RNA:spleen tissue female adult (41 years)
7056	ENCFF808SDN+	/home/drk/tillage/datasets/human/rna/encode/ENCSR622PIH/summary/coverage+.w5	768	384	0.3	sum_sqrt	7057	RNA:right cardiac atrium tissue female adult (59 years)
7057	ENCFF808SDN-	/home/drk/tillage/datasets/human/rna/encode/ENCSR622PIH/summary/coverage-.w5	768	384	0.3	sum_sqrt	7056	RNA:right cardiac atrium tissue female adult (59 years)
7058	ENCFF086IIB+	/home/drk/tillage/datasets/human/rna/encode/ENCSR625QJI/summary/coverage+.w5	768	384	0.3	sum_sqrt	7059	RNA:NCI-H460 nuclear fraction
7059	ENCFF086IIB-	/home/drk/tillage/datasets/human/rna/encode/ENCSR625QJI/summary/coverage-.w5	768	384	0.3	sum_sqrt	7058	RNA:NCI-H460 nuclear fraction
7060	ENCFF091AGW+	/home/drk/tillage/datasets/human/rna/encode/ENCSR629VMZ/summary/coverage+.w5	768	384	0.3	sum_sqrt	7061	RNA:pancreas tissue male adult (34 years)
7061	ENCFF091AGW-	/home/drk/tillage/datasets/human/rna/encode/ENCSR629VMZ/summary/coverage-.w5	768	384	0.3	sum_sqrt	7060	RNA:pancreas tissue male adult (34 years)
7062	ENCFF672VYQ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR630VJN/summary/coverage+.w5	768	384	0.3	sum_sqrt	7063	RNA:transverse colon tissue male adult (54 years)
7063	ENCFF672VYQ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR630VJN/summary/coverage-.w5	768	384	0.3	sum_sqrt	7062	RNA:transverse colon tissue male adult (54 years)
7064	ENCFF983RQU+	/home/drk/tillage/datasets/human/rna/encode/ENCSR631FXT/summary/coverage+.w5	768	384	0.3	sum_sqrt	7065	RNA:T-cell male adult (38 years)
7065	ENCFF983RQU-	/home/drk/tillage/datasets/human/rna/encode/ENCSR631FXT/summary/coverage-.w5	768	384	0.3	sum_sqrt	7064	RNA:T-cell male adult (38 years)
7066	ENCFF296HLN+	/home/drk/tillage/datasets/human/rna/encode/ENCSR631NUQ/summary/coverage+.w5	768	384	0.3	sum_sqrt	7067	RNA:sciatic nerve tissue female adult (41 years)
7067	ENCFF296HLN-	/home/drk/tillage/datasets/human/rna/encode/ENCSR631NUQ/summary/coverage-.w5	768	384	0.3	sum_sqrt	7066	RNA:sciatic nerve tissue female adult (41 years)
7068	ENCFF482BDQ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR634JQK/summary/coverage+.w5	768	384	0.3	sum_sqrt	7069	RNA:middle frontal area 46 tissue female adult (90 or above years)
7069	ENCFF482BDQ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR634JQK/summary/coverage-.w5	768	384	0.3	sum_sqrt	7068	RNA:middle frontal area 46 tissue female adult (90 or above years)
7070	ENCFF814YUZ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR634LOX/summary/coverage+.w5	768	384	0.3	sum_sqrt	7071	RNA:foreskin melanocyte male newborn
7071	ENCFF814YUZ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR634LOX/summary/coverage-.w5	768	384	0.3	sum_sqrt	7070	RNA:foreskin melanocyte male newborn
7072	ENCFF045ZHZ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR635GTY/summary/coverage+.w5	768	384	0.3	sum_sqrt	7073	RNA:heart tissue female adult (30 years)
7073	ENCFF045ZHZ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR635GTY/summary/coverage-.w5	768	384	0.3	sum_sqrt	7072	RNA:heart tissue female adult (30 years)
7074	ENCFF275DKR+	/home/drk/tillage/datasets/human/rna/encode/ENCSR636LEU/summary/coverage+.w5	768	384	0.3	sum_sqrt	7075	RNA:HFFc6
7075	ENCFF275DKR-	/home/drk/tillage/datasets/human/rna/encode/ENCSR636LEU/summary/coverage-.w5	768	384	0.3	sum_sqrt	7074	RNA:HFFc6
7076	ENCFF365LTY	/home/drk/tillage/datasets/human/rna/encode/ENCSR637GBV/summary/coverage.w5	768	384	0.3	sum_sqrt	7076	RNA:fibroblast of skin of back male embryo (97 days)
7077	ENCFF544ZDA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR637VLS/summary/coverage+.w5	768	384	0.3	sum_sqrt	7078	RNA:K562
7078	ENCFF544ZDA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR637VLS/summary/coverage-.w5	768	384	0.3	sum_sqrt	7077	RNA:K562
7079	ENCFF848ZVQ	/home/drk/tillage/datasets/human/rna/encode/ENCSR638OAH/summary/coverage.w5	768	384	0.3	sum_sqrt	7079	RNA:with multiple sclerosis; CD14-positive monocyte
7080	ENCFF368FFC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR643QIZ/summary/coverage+.w5	768	384	0.3	sum_sqrt	7081	RNA:H1
7081	ENCFF368FFC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR643QIZ/summary/coverage-.w5	768	384	0.3	sum_sqrt	7080	RNA:H1
7082	ENCFF889JRS+	/home/drk/tillage/datasets/human/rna/encode/ENCSR645TCG/summary/coverage+.w5	768	384	0.3	sum_sqrt	7083	RNA:omental fat pad tissue female adult (53 years)
7083	ENCFF889JRS-	/home/drk/tillage/datasets/human/rna/encode/ENCSR645TCG/summary/coverage-.w5	768	384	0.3	sum_sqrt	7082	RNA:omental fat pad tissue female adult (53 years)
7084	ENCFF857GII+	/home/drk/tillage/datasets/human/rna/encode/ENCSR648JOK/summary/coverage+.w5	768	384	0.3	sum_sqrt	7085	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)
7085	ENCFF857GII-	/home/drk/tillage/datasets/human/rna/encode/ENCSR648JOK/summary/coverage-.w5	768	384	0.3	sum_sqrt	7084	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)
7086	ENCFF702XYL+	/home/drk/tillage/datasets/human/rna/encode/ENCSR648KDM/summary/coverage+.w5	768	384	0.3	sum_sqrt	7087	RNA:PC-3
7087	ENCFF702XYL-	/home/drk/tillage/datasets/human/rna/encode/ENCSR648KDM/summary/coverage-.w5	768	384	0.3	sum_sqrt	7086	RNA:PC-3
7088	ENCFF304ZAM+	/home/drk/tillage/datasets/human/rna/encode/ENCSR648OSR/summary/coverage+.w5	768	384	0.3	sum_sqrt	7089	RNA:tibial nerve tissue male adult (54 years)
7089	ENCFF304ZAM-	/home/drk/tillage/datasets/human/rna/encode/ENCSR648OSR/summary/coverage-.w5	768	384	0.3	sum_sqrt	7088	RNA:tibial nerve tissue male adult (54 years)
7090	ENCFF196UHI+	/home/drk/tillage/datasets/human/rna/encode/ENCSR648YUM/summary/coverage+.w5	768	384	0.3	sum_sqrt	7091	RNA:placenta tissue female embryo
7091	ENCFF196UHI-	/home/drk/tillage/datasets/human/rna/encode/ENCSR648YUM/summary/coverage-.w5	768	384	0.3	sum_sqrt	7090	RNA:placenta tissue female embryo
7092	ENCFF519CVR	/home/drk/tillage/datasets/human/rna/encode/ENCSR652AWW/summary/coverage.w5	768	384	0.3	sum_sqrt	7092	RNA:muscle of back tissue male embryo (105 days)
7093	ENCFF185FBE+	/home/drk/tillage/datasets/human/rna/encode/ENCSR652PHZ/summary/coverage+.w5	768	384	0.3	sum_sqrt	7094	RNA:left cardiac atrium tissue female adult (59 years)
7094	ENCFF185FBE-	/home/drk/tillage/datasets/human/rna/encode/ENCSR652PHZ/summary/coverage-.w5	768	384	0.3	sum_sqrt	7093	RNA:left cardiac atrium tissue female adult (59 years)
7095	ENCFF125TVD+	/home/drk/tillage/datasets/human/rna/encode/ENCSR653DFZ/summary/coverage+.w5	768	384	0.3	sum_sqrt	7096	RNA:G401
7096	ENCFF125TVD-	/home/drk/tillage/datasets/human/rna/encode/ENCSR653DFZ/summary/coverage-.w5	768	384	0.3	sum_sqrt	7095	RNA:G401
7097	ENCFF844TIV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR653ZJF/summary/coverage+.w5	768	384	0.312421875	sum_sqrt	7098	RNA:transverse colon tissue male adult (37 years)
7098	ENCFF844TIV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR653ZJF/summary/coverage-.w5	768	384	0.312421875	sum_sqrt	7097	RNA:transverse colon tissue male adult (37 years)
7099	ENCFF443EQZ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR654UPQ/summary/coverage+.w5	768	384	0.3	sum_sqrt	7100	RNA:endothelial cell of umbilical vein newborn
7100	ENCFF443EQZ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR654UPQ/summary/coverage-.w5	768	384	0.3	sum_sqrt	7099	RNA:endothelial cell of umbilical vein newborn
7101	ENCFF893OBW	/home/drk/tillage/datasets/human/rna/encode/ENCSR655XQF/summary/coverage.w5	768	384	0.3	sum_sqrt	7101	RNA:fibroblast of skin of back male embryo (97 days)
7102	ENCFF168WRO+	/home/drk/tillage/datasets/human/rna/encode/ENCSR663IOE/summary/coverage+.w5	768	384	0.3	sum_sqrt	7103	RNA:spleen tissue male child (3 years)
7103	ENCFF168WRO-	/home/drk/tillage/datasets/human/rna/encode/ENCSR663IOE/summary/coverage-.w5	768	384	0.3	sum_sqrt	7102	RNA:spleen tissue male child (3 years)
7104	ENCFF807FQZ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR663WGC/summary/coverage+.w5	768	384	0.3	sum_sqrt	7105	RNA:mesenchymal stem cell originated from H1
7105	ENCFF807FQZ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR663WGC/summary/coverage-.w5	768	384	0.3	sum_sqrt	7104	RNA:mesenchymal stem cell originated from H1
7106	ENCFF497DVM	/home/drk/tillage/datasets/human/rna/encode/ENCSR667OPL/summary/coverage.w5	768	384	0.3	sum_sqrt	7106	RNA:CD4-positive, CD25-positive, alpha-beta regulatory T cell
7107	ENCFF492KPL+	/home/drk/tillage/datasets/human/rna/encode/ENCSR669KQU/summary/coverage+.w5	768	384	0.3	sum_sqrt	7108	RNA:SK-MEL-5
7108	ENCFF492KPL-	/home/drk/tillage/datasets/human/rna/encode/ENCSR669KQU/summary/coverage-.w5	768	384	0.3	sum_sqrt	7107	RNA:SK-MEL-5
7109	ENCFF190ZWO+	/home/drk/tillage/datasets/human/rna/encode/ENCSR670WQY/summary/coverage+.w5	768	384	0.3	sum_sqrt	7110	RNA:H1
7110	ENCFF190ZWO-	/home/drk/tillage/datasets/human/rna/encode/ENCSR670WQY/summary/coverage-.w5	768	384	0.3	sum_sqrt	7109	RNA:H1
7111	ENCFF784RHW+	/home/drk/tillage/datasets/human/rna/encode/ENCSR671IYC/summary/coverage+.w5	768	384	0.3	sum_sqrt	7112	RNA:body of pancreas tissue female adult (51 years)
7112	ENCFF784RHW-	/home/drk/tillage/datasets/human/rna/encode/ENCSR671IYC/summary/coverage-.w5	768	384	0.3	sum_sqrt	7111	RNA:body of pancreas tissue female adult (51 years)
7113	ENCFF402SEK+	/home/drk/tillage/datasets/human/rna/encode/ENCSR671WMH/summary/coverage+.w5	768	384	0.3	sum_sqrt	7114	RNA:subcutaneous adipose tissue tissue male adult (54 years)
7114	ENCFF402SEK-	/home/drk/tillage/datasets/human/rna/encode/ENCSR671WMH/summary/coverage-.w5	768	384	0.3	sum_sqrt	7113	RNA:subcutaneous adipose tissue tissue male adult (54 years)
7115	ENCFF851BGA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR672JUF/summary/coverage+.w5	768	384	0.3	sum_sqrt	7116	RNA:foreskin keratinocyte male newborn
7116	ENCFF851BGA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR672JUF/summary/coverage-.w5	768	384	0.3	sum_sqrt	7115	RNA:foreskin keratinocyte male newborn
7117	ENCFF940DUI	/home/drk/tillage/datasets/human/rna/encode/ENCSR672NDZ/summary/coverage.w5	768	384	0.3	sum_sqrt	7117	RNA:K562 treated with 10 nM Chaetocin for 12 hours
7118	ENCFF325GTZ	/home/drk/tillage/datasets/human/rna/encode/ENCSR672OYP/summary/coverage.w5	768	384	0.3	sum_sqrt	7118	RNA:immature natural killer cell
